Month,LocationID,ItemID,BeginningOnHand,PurchasedQty,SoldQty,AdjustmentsQty
2025-03-01,L08,59,15,0,1,0
2025-04-01,L08,59,14,0,5,0
2025-05-01,L08,59,9,44,4,0
2025-06-01,L08,59,49,0,3,0
2025-07-01,L08,59,46,0,3,0
2025-08-01,L08,59,43,0,1,0
2025-09-01,L08,59,42,0,1,0
2025-10-01,L08,59,41,0,4,0
2025-11-01,L08,59,37,0,6,0
2025-12-01,L08,59,31,0,3,0
2020-01-01,L08,60,80,0,0,0
2020-02-01,L08,60,80,0,0,1
2020-03-01,L08,60,81,0,0,0
2020-04-01,L08,60,81,0,0,0
2020-05-01,L08,60,81,0,0,0
2020-06-01,L08,60,81,0,0,0
2020-07-01,L08,60,81,0,0,0
2020-08-01,L08,60,81,0,0,0
2020-09-01,L08,60,81,0,0,0
2020-10-01,L08,60,81,0,0,0
2020-11-01,L08,60,81,0,0,0
2020-12-01,L08,60,81,0,0,-3
2021-01-01,L08,60,78,0,0,0
2021-02-01,L08,60,78,0,0,0
2021-03-01,L08,60,78,0,0,0
2021-04-01,L08,60,78,0,0,-4
2021-05-01,L08,60,74,0,0,0
2021-06-01,L08,60,74,0,0,0
2021-07-01,L08,60,74,0,0,1
2021-08-01,L08,60,75,0,0,0
2021-09-01,L08,60,75,0,0,0
2021-10-01,L08,60,75,0,0,0
2021-11-01,L08,60,75,0,0,0
2021-12-01,L08,60,75,0,0,0
2022-01-01,L08,60,75,0,0,0
2022-02-01,L08,60,75,0,0,-4
2022-03-01,L08,60,71,0,0,0
2022-04-01,L08,60,71,0,0,0
2022-05-01,L08,60,71,0,0,-3
2022-06-01,L08,60,68,0,0,0
2022-07-01,L08,60,68,0,0,0
2022-08-01,L08,60,68,0,0,0
2022-09-01,L08,60,68,0,0,0
2022-10-01,L08,60,68,0,0,0
2022-11-01,L08,60,68,0,0,0
2022-12-01,L08,60,68,0,0,0
2023-01-01,L08,60,68,0,3,0
2023-02-01,L08,60,65,0,5,0
2023-03-01,L08,60,60,0,2,0
2023-04-01,L08,60,58,0,1,0
2023-05-01,L08,60,57,0,2,-4
2023-06-01,L08,60,51,0,3,0
2023-07-01,L08,60,48,0,2,0
2023-08-01,L08,60,46,0,1,0
2023-09-01,L08,60,45,0,3,0
2023-10-01,L08,60,42,0,2,0
2023-11-01,L08,60,40,0,1,0
2023-12-01,L08,60,39,0,2,0
2024-01-01,L08,60,37,0,0,0
2024-02-01,L08,60,37,0,2,0
2024-03-01,L08,60,35,0,1,0
2024-04-01,L08,60,34,0,1,0
2024-05-01,L08,60,33,0,0,0
2024-06-01,L08,60,33,0,2,-1
2024-07-01,L08,60,30,0,2,0
2024-08-01,L08,60,28,0,7,0
2024-09-01,L08,60,21,0,2,-1
2024-10-01,L08,60,18,0,4,0
2024-11-01,L08,60,14,66,1,-2
2024-12-01,L08,60,77,0,2,0
2025-01-01,L08,60,75,0,0,0
2025-02-01,L08,60,75,0,3,0
2025-03-01,L08,60,72,0,1,0
2025-04-01,L08,60,71,0,2,0
2025-05-01,L08,60,69,0,2,0
2025-06-01,L08,60,67,0,2,0
2025-07-01,L08,60,65,0,2,0
2025-08-01,L08,60,63,0,3,0
2025-09-01,L08,60,60,0,6,0
2025-10-01,L08,60,54,0,1,-2
2025-11-01,L08,60,51,0,2,-1
2025-12-01,L08,60,48,0,3,0
2020-01-01,L08,61,92,0,0,0
2020-02-01,L08,61,92,0,0,0
2020-03-01,L08,61,92,0,0,0
2020-04-01,L08,61,92,0,0,0
2020-05-01,L08,61,92,0,0,0
2020-06-01,L08,61,92,0,0,0
2020-07-01,L08,61,92,0,0,0
2020-08-01,L08,61,92,0,0,0
2020-09-01,L08,61,92,0,0,0
2020-10-01,L08,61,92,0,0,0
2020-11-01,L08,61,92,0,0,-1
2020-12-01,L08,61,91,0,0,0
2021-01-01,L08,61,91,0,0,0
2021-02-01,L08,61,91,0,0,0
2021-03-01,L08,61,91,0,0,2
2021-04-01,L08,61,93,0,0,0
2021-05-01,L08,61,93,0,0,0
2021-06-01,L08,61,93,0,0,0
2021-07-01,L08,61,93,0,0,0
2021-08-01,L08,61,93,0,0,0
2021-09-01,L08,61,93,0,0,0
2021-10-01,L08,61,93,0,0,0
2021-11-01,L08,61,93,0,0,0
2021-12-01,L08,61,93,0,0,0
2022-01-01,L08,61,93,0,0,0
2022-02-01,L08,61,93,0,0,0
2022-03-01,L08,61,93,0,0,0
2022-04-01,L08,61,93,0,0,-4
2022-05-01,L08,61,89,0,0,0
2022-06-01,L08,61,89,0,0,0
2022-07-01,L08,61,89,0,0,0
2022-08-01,L08,61,89,0,0,0
2022-09-01,L08,61,89,0,0,-1
2022-10-01,L08,61,88,0,0,0
2022-11-01,L08,61,88,0,0,0
2022-12-01,L08,61,88,0,0,0
2023-01-01,L08,61,88,0,0,0
2023-02-01,L08,61,88,0,0,0
2023-03-01,L08,61,88,0,0,0
2023-04-01,L08,61,88,0,2,-4
2023-05-01,L08,61,82,0,4,0
2023-06-01,L08,61,78,0,0,0
2023-07-01,L08,61,78,0,0,0
2023-08-01,L08,61,78,0,1,0
2023-09-01,L08,61,77,0,2,0
2023-10-01,L08,61,75,0,1,0
2023-11-01,L08,61,74,0,3,0
2023-12-01,L08,61,71,0,1,0
2024-01-01,L08,61,70,0,5,0
2024-02-01,L08,61,65,0,2,0
2024-03-01,L08,61,63,0,3,0
2024-04-01,L08,61,60,0,1,-3
2024-05-01,L08,61,56,0,1,0
2024-06-01,L08,61,55,0,1,0
2024-07-01,L08,61,54,0,4,-4
2024-08-01,L08,61,46,0,2,-2
2024-09-01,L08,61,42,0,1,0
2024-10-01,L08,61,41,0,0,0
2024-11-01,L08,61,41,0,2,0
2024-12-01,L08,61,39,0,0,0
2025-01-01,L08,61,39,0,2,0
2025-02-01,L08,61,37,0,5,0
2025-03-01,L08,61,32,0,2,0
2025-04-01,L08,61,30,0,3,0
2025-05-01,L08,61,27,0,2,0
2025-06-01,L08,61,25,0,1,0
2025-07-01,L08,61,24,0,2,0
2025-08-01,L08,61,22,0,5,0
2025-09-01,L08,61,17,75,2,0
2025-10-01,L08,61,90,0,1,0
2025-11-01,L08,61,89,0,2,0
2025-12-01,L08,61,87,0,1,0
2020-01-01,L08,62,85,0,0,-2
2020-02-01,L08,62,83,0,0,0
2020-03-01,L08,62,83,0,0,0
2020-04-01,L08,62,83,0,0,0
2020-05-01,L08,62,83,0,0,0
2020-06-01,L08,62,83,0,0,0
2020-07-01,L08,62,83,0,0,-2
2020-08-01,L08,62,81,0,0,-1
2020-09-01,L08,62,80,0,0,0
2020-10-01,L08,62,80,0,0,0
2020-11-01,L08,62,80,0,0,-5
2020-12-01,L08,62,75,0,0,0
2021-01-01,L08,62,75,0,0,0
2021-02-01,L08,62,75,0,0,0
2021-03-01,L08,62,75,0,0,0
2021-04-01,L08,62,75,0,0,0
2021-05-01,L08,62,75,0,0,0
2021-06-01,L08,62,75,0,0,0
2021-07-01,L08,62,75,0,0,-2
2021-08-01,L08,62,73,0,0,0
2021-09-01,L08,62,73,0,0,0
2021-10-01,L08,62,73,0,0,0
2021-11-01,L08,62,73,0,0,0
2021-12-01,L08,62,73,0,0,0
2022-01-01,L08,62,73,0,0,0
2022-02-01,L08,62,73,0,0,0
2022-03-01,L08,62,73,0,0,0
2022-04-01,L08,62,73,0,0,0
2022-05-01,L08,62,73,0,0,0
2022-06-01,L08,62,73,0,0,-3
2022-07-01,L08,62,70,0,0,0
2022-08-01,L08,62,70,0,0,0
2022-09-01,L08,62,70,0,0,0
2022-10-01,L08,62,70,0,0,0
2022-11-01,L08,62,70,0,0,0
2022-12-01,L08,62,70,0,0,0
2023-01-01,L08,62,70,0,0,0
2023-02-01,L08,62,70,0,0,0
2023-03-01,L08,62,70,0,0,0
2023-04-01,L08,62,70,0,0,0
2023-05-01,L08,62,70,0,0,0
2023-06-01,L08,62,70,0,0,0
2023-07-01,L08,62,70,0,0,-2
2023-08-01,L08,62,68,0,0,0
2023-09-01,L08,62,68,0,0,0
2023-10-01,L08,62,68,0,0,0
2023-11-01,L08,62,68,0,0,-2
2023-12-01,L08,62,66,0,0,0
2024-01-01,L08,62,66,0,0,0
2024-02-01,L08,62,66,0,0,0
2024-03-01,L08,62,66,0,0,0
2024-04-01,L08,62,66,0,0,-3
2024-05-01,L08,62,63,0,0,0
2024-06-01,L08,62,63,0,0,0
2024-07-01,L08,62,63,0,0,0
2024-08-01,L08,62,63,0,0,0
2024-09-01,L08,62,63,0,0,-2
2024-10-01,L08,62,61,0,0,0
2024-11-01,L08,62,61,0,0,2
2024-12-01,L08,62,63,0,0,0
2025-01-01,L08,62,63,0,0,0
2025-02-01,L08,62,63,0,0,0
2025-03-01,L08,62,63,0,0,0
2025-04-01,L08,62,63,0,0,0
2025-05-01,L08,62,63,0,0,0
2025-06-01,L08,62,63,0,0,0
2025-07-01,L08,62,63,0,0,-1
2025-08-01,L08,62,62,0,0,0
2025-09-01,L08,62,62,0,0,0
2025-10-01,L08,62,62,0,0,0
2025-11-01,L08,62,62,0,0,0
2025-12-01,L08,62,62,0,0,0
2020-01-01,L08,63,30,0,0,0
2020-02-01,L08,63,30,0,0,-4
2020-03-01,L08,63,26,0,0,0
2020-04-01,L08,63,26,0,0,0
2020-05-01,L08,63,26,0,0,0
2020-06-01,L08,63,26,0,0,0
2020-07-01,L08,63,26,0,0,0
2020-08-01,L08,63,26,0,0,0
2020-09-01,L08,63,26,0,0,0
2020-10-01,L08,63,26,0,0,0
2020-11-01,L08,63,26,0,0,0
2020-12-01,L08,63,26,0,0,0
2021-01-01,L08,63,26,0,0,0
2021-02-01,L08,63,26,0,0,2
2021-03-01,L08,63,28,0,0,-4
2021-04-01,L08,63,24,0,0,0
2021-05-01,L08,63,24,0,0,0
2021-06-01,L08,63,24,0,0,0
2021-07-01,L08,63,24,0,0,0
2021-08-01,L08,63,24,0,0,0
2021-09-01,L08,63,24,0,0,0
2021-10-01,L08,63,24,0,0,0
2021-11-01,L08,63,24,0,0,0
2021-12-01,L08,63,24,0,0,0
2022-01-01,L08,63,24,0,0,0
2022-02-01,L08,63,24,0,0,0
2022-03-01,L08,63,24,0,0,0
2022-04-01,L08,63,24,0,0,0
2022-05-01,L08,63,24,0,0,0
2022-06-01,L08,63,24,0,0,0
2022-07-01,L08,63,24,0,0,0
2022-08-01,L08,63,24,0,0,0
2022-09-01,L08,63,24,0,0,0
2022-10-01,L08,63,24,0,0,-2
2022-11-01,L08,63,22,0,0,0
2022-12-01,L08,63,22,0,0,0
2023-01-01,L08,63,22,0,0,0
2023-02-01,L08,63,22,0,0,0
2023-03-01,L08,63,22,0,0,0
2023-04-01,L08,63,22,0,0,0
2023-05-01,L08,63,22,0,0,-3
2023-06-01,L08,63,19,0,0,0
2023-07-01,L08,63,19,0,0,-2
2023-08-01,L08,63,17,0,0,0
2023-09-01,L08,63,17,0,0,0
2023-10-01,L08,63,17,0,0,0
2023-11-01,L08,63,17,0,0,0
2023-12-01,L08,63,17,0,0,0
2024-01-01,L08,63,17,0,0,0
2024-02-01,L08,63,17,0,0,-3
2024-03-01,L08,63,14,0,0,0
2024-04-01,L08,63,14,0,0,0
2024-05-01,L08,63,14,0,0,0
2024-06-01,L08,63,14,0,0,0
2024-07-01,L08,63,14,0,0,0
2024-08-01,L08,63,14,0,0,-3
2024-09-01,L08,63,11,0,0,0
2024-10-01,L08,63,11,0,0,0
2024-11-01,L08,63,11,0,0,0
2024-12-01,L08,63,11,0,0,0
2025-01-01,L08,63,11,0,0,0
2025-02-01,L08,63,11,0,0,0
2025-03-01,L08,63,11,0,0,0
2025-04-01,L08,63,11,0,0,0
2025-05-01,L08,63,11,0,0,-1
2025-06-01,L08,63,10,0,0,0
2025-07-01,L08,63,10,0,0,-5
2025-08-01,L08,63,5,25,0,-4
2025-09-01,L08,63,26,0,0,-1
2025-10-01,L08,63,25,0,0,0
2025-11-01,L08,63,25,0,0,0
2025-12-01,L08,63,25,0,0,0
2020-01-01,L08,64,63,0,0,-1
2020-02-01,L08,64,62,0,0,0
2020-03-01,L08,64,62,0,0,0
2020-04-01,L08,64,62,0,0,0
2020-05-01,L08,64,62,0,0,0
2020-06-01,L08,64,62,0,0,0
2020-07-01,L08,64,62,0,0,0
2020-08-01,L08,64,62,0,0,0
2020-09-01,L08,64,62,0,0,0
2020-10-01,L08,64,62,0,0,0
2020-11-01,L08,64,62,0,0,0
2020-12-01,L08,64,62,0,0,0
2021-01-01,L08,64,62,0,0,0
2021-02-01,L08,64,62,0,0,0
2021-03-01,L08,64,62,0,0,0
2021-04-01,L08,64,62,0,0,0
2021-05-01,L08,64,62,0,0,0
2021-06-01,L08,64,62,0,0,0
2021-07-01,L08,64,62,0,0,0
2021-08-01,L08,64,62,0,0,0
2021-09-01,L08,64,62,0,0,0
2021-10-01,L08,64,62,0,0,-3
2021-11-01,L08,64,59,0,0,0
2021-12-01,L08,64,59,0,0,0
2022-01-01,L08,64,59,0,0,0
2022-02-01,L08,64,59,0,0,0
2022-03-01,L08,64,59,0,0,0
2022-04-01,L08,64,59,0,0,0
2022-05-01,L08,64,59,0,0,0
2022-06-01,L08,64,59,0,0,0
2022-07-01,L08,64,59,0,0,0
2022-08-01,L08,64,59,0,0,-5
2022-09-01,L08,64,54,0,0,0
2022-10-01,L08,64,54,0,0,0
2022-11-01,L08,64,54,0,0,0
2022-12-01,L08,64,54,0,0,0
2023-01-01,L08,64,54,0,0,0
2023-02-01,L08,64,54,0,0,0
2023-03-01,L08,64,54,0,0,0
2023-04-01,L08,64,54,0,0,0
2023-05-01,L08,64,54,0,0,0
2023-06-01,L08,64,54,0,0,0
2023-07-01,L08,64,54,0,0,0
2023-08-01,L08,64,54,0,0,0
2023-09-01,L08,64,54,0,0,0
2023-10-01,L08,64,54,0,0,0
2023-11-01,L08,64,54,0,0,-1
2023-12-01,L08,64,53,0,0,0
2024-01-01,L08,64,53,0,0,0
2024-02-01,L08,64,53,0,0,0
2024-03-01,L08,64,53,0,0,0
2024-04-01,L08,64,53,0,0,0
2024-05-01,L08,64,53,0,0,0
2024-06-01,L08,64,53,0,0,0
2024-07-01,L08,64,53,0,0,0
2024-08-01,L08,64,53,0,0,0
2024-09-01,L08,64,53,0,0,0
2024-10-01,L08,64,53,0,0,0
2024-11-01,L08,64,53,0,0,0
2024-12-01,L08,64,53,0,0,0
2025-01-01,L08,64,53,0,0,0
2025-02-01,L08,64,53,0,0,0
2025-03-01,L08,64,53,0,0,0
2025-04-01,L08,64,53,0,0,0
2025-05-01,L08,64,53,0,0,0
2025-06-01,L08,64,53,0,0,1
2025-07-01,L08,64,54,0,0,0
2025-08-01,L08,64,54,0,0,0
2025-09-01,L08,64,54,0,0,0
2025-10-01,L08,64,54,0,0,0
2025-11-01,L08,64,54,0,0,-1
2025-12-01,L08,64,53,0,0,0
2021-01-01,L09,1,77,0,2,0
2021-02-01,L09,1,75,0,0,0
2021-03-01,L09,1,75,0,3,0
2021-04-01,L09,1,72,0,7,0
2021-05-01,L09,1,65,0,5,0
2021-06-01,L09,1,60,0,2,-2
2021-07-01,L09,1,56,0,5,0
2021-08-01,L09,1,51,0,9,0
2021-09-01,L09,1,42,0,4,0
2021-10-01,L09,1,38,0,6,0
2021-11-01,L09,1,32,0,4,0
2021-12-01,L09,1,28,0,1,0
2022-01-01,L09,1,27,0,0,0
2022-02-01,L09,1,27,0,3,0
2022-03-01,L09,1,24,0,4,0
2022-04-01,L09,1,20,0,3,0
2022-05-01,L09,1,17,0,2,0
2022-06-01,L09,1,15,62,4,0
2022-07-01,L09,1,73,0,3,-2
2022-08-01,L09,1,68,0,4,0
2022-09-01,L09,1,64,0,7,0
2022-10-01,L09,1,57,0,1,0
2022-11-01,L09,1,56,0,2,-1
2022-12-01,L09,1,53,0,4,0
2023-01-01,L09,1,49,0,4,0
2023-02-01,L09,1,45,0,2,0
2023-03-01,L09,1,43,0,0,0
2023-04-01,L09,1,43,0,1,0
2023-05-01,L09,1,42,0,0,0
2023-06-01,L09,1,42,0,2,0
2023-07-01,L09,1,40,0,3,0
2023-08-01,L09,1,37,0,3,0
2023-09-01,L09,1,34,0,0,0
2023-10-01,L09,1,34,0,2,0
2023-11-01,L09,1,32,0,1,0
2023-12-01,L09,1,31,0,1,0
2024-01-01,L09,1,30,0,7,0
2024-02-01,L09,1,23,0,3,-2
2024-03-01,L09,1,18,0,2,0
2024-04-01,L09,1,16,0,3,0
2024-05-01,L09,1,13,64,1,-1
2024-06-01,L09,1,75,0,1,0
2024-07-01,L09,1,74,0,5,-5
2024-08-01,L09,1,64,0,3,0
2024-09-01,L09,1,61,0,0,0
2024-10-01,L09,1,61,0,3,0
2024-11-01,L09,1,58,0,4,0
2024-12-01,L09,1,54,0,2,0
2025-01-01,L09,1,52,0,4,0
2025-02-01,L09,1,48,0,3,0
2025-03-01,L09,1,45,0,3,0
2025-04-01,L09,1,42,0,2,0
2025-05-01,L09,1,40,0,3,0
2025-06-01,L09,1,37,0,0,0
2025-07-01,L09,1,37,0,1,0
2025-08-01,L09,1,36,0,1,0
2025-09-01,L09,1,35,0,2,0
2025-10-01,L09,1,33,0,2,0
2025-11-01,L09,1,31,0,1,0
2025-12-01,L09,1,30,0,1,0
2021-01-01,L09,2,68,0,1,0
2021-02-01,L09,2,67,0,2,0
2021-03-01,L09,2,65,0,4,0
2021-04-01,L09,2,61,0,4,0
2021-05-01,L09,2,57,0,5,0
2021-06-01,L09,2,52,0,5,0
2021-07-01,L09,2,47,0,5,0
2021-08-01,L09,2,42,0,5,0
2021-09-01,L09,2,37,0,0,0
2021-10-01,L09,2,37,0,1,-3
2021-11-01,L09,2,33,0,4,0
2021-12-01,L09,2,29,0,0,0
2022-01-01,L09,2,29,0,1,-2
2022-02-01,L09,2,26,0,1,0
2022-03-01,L09,2,25,0,6,0
2022-04-01,L09,2,19,0,6,0
2022-05-01,L09,2,13,55,3,0
2022-06-01,L09,2,65,0,7,0
2022-07-01,L09,2,58,0,2,0
2022-08-01,L09,2,56,0,8,0
2022-09-01,L09,2,48,0,4,0
2022-10-01,L09,2,44,0,4,0
2022-11-01,L09,2,40,0,0,0
2022-12-01,L09,2,40,0,2,0
2023-01-01,L09,2,38,0,2,0
2023-02-01,L09,2,36,0,2,0
2023-03-01,L09,2,34,0,2,-3
2023-04-01,L09,2,29,0,3,0
2023-05-01,L09,2,26,0,0,-2
2023-06-01,L09,2,24,0,0,-4
2023-07-01,L09,2,20,0,3,0
2023-08-01,L09,2,17,0,1,0
2023-09-01,L09,2,16,0,2,0
2023-10-01,L09,2,14,0,2,0
2023-11-01,L09,2,12,56,1,0
2023-12-01,L09,2,67,0,1,0
2024-01-01,L09,2,66,0,3,0
2024-02-01,L09,2,63,0,2,0
2024-03-01,L09,2,61,0,3,-4
2024-04-01,L09,2,54,0,4,0
2024-05-01,L09,2,50,0,4,0
2024-06-01,L09,2,46,0,1,0
2024-07-01,L09,2,45,0,2,-3
2024-08-01,L09,2,40,0,1,0
2024-09-01,L09,2,39,0,0,0
2024-10-01,L09,2,39,0,2,0
2024-11-01,L09,2,37,0,3,0
2024-12-01,L09,2,34,0,2,-5
2025-01-01,L09,2,27,0,1,0
2025-02-01,L09,2,26,0,2,0
2025-03-01,L09,2,24,0,4,0
2025-04-01,L09,2,20,0,1,0
2025-05-01,L09,2,19,0,2,0
2025-06-01,L09,2,17,0,2,-5
2025-07-01,L09,2,10,58,0,0
2025-08-01,L09,2,68,0,4,0
2025-09-01,L09,2,64,0,2,0
2025-10-01,L09,2,62,0,1,0
2025-11-01,L09,2,61,0,6,0
2025-12-01,L09,2,55,0,3,0
2021-01-01,L09,3,83,0,3,0
2021-02-01,L09,3,80,0,3,-3
2021-03-01,L09,3,74,0,3,0
2021-04-01,L09,3,71,0,13,0
2021-05-01,L09,3,58,0,7,-2
2021-06-01,L09,3,49,0,4,0
2021-07-01,L09,3,45,0,3,0
2021-08-01,L09,3,42,0,3,0
2021-09-01,L09,3,39,0,8,0
2021-10-01,L09,3,31,0,2,0
2021-11-01,L09,3,29,0,0,0
2021-12-01,L09,3,29,0,2,0
2022-01-01,L09,3,27,0,1,0
2022-02-01,L09,3,26,0,5,0
2022-03-01,L09,3,21,0,7,0
2022-04-01,L09,3,14,69,2,0
2022-05-01,L09,3,81,0,7,0
2022-06-01,L09,3,74,0,8,0
2022-07-01,L09,3,66,0,2,0
2022-08-01,L09,3,64,0,7,-1
2022-09-01,L09,3,56,0,8,0
2022-10-01,L09,3,48,0,1,0
2022-11-01,L09,3,47,0,2,0
2022-12-01,L09,3,45,0,2,0
2023-01-01,L09,3,43,0,4,0
2023-02-01,L09,3,39,0,3,-3
2023-03-01,L09,3,33,0,3,0
2023-04-01,L09,3,30,0,0,0
2023-05-01,L09,3,30,0,2,0
2023-06-01,L09,3,28,0,2,0
2023-07-01,L09,3,26,0,1,-2
2023-08-01,L09,3,23,0,0,0
2023-09-01,L09,3,23,0,0,0
2023-10-01,L09,3,23,0,3,0
2023-11-01,L09,3,20,0,2,-5
2023-12-01,L09,3,13,70,2,0
2024-01-01,L09,3,81,0,0,0
2024-02-01,L09,3,81,0,1,0
2024-03-01,L09,3,80,0,3,0
2024-04-01,L09,3,77,0,1,0
2024-05-01,L09,3,76,0,2,0
2024-06-01,L09,3,74,0,2,0
2024-07-01,L09,3,72,0,3,0
2024-08-01,L09,3,69,0,6,0
2024-09-01,L09,3,63,0,4,0
2024-10-01,L09,3,59,0,3,0
2024-11-01,L09,3,56,0,2,0
2024-12-01,L09,3,54,0,1,0
2025-01-01,L09,3,53,0,3,0
2025-02-01,L09,3,50,0,3,0
2025-03-01,L09,3,47,0,4,0
2025-04-01,L09,3,43,0,0,0
2025-05-01,L09,3,43,0,3,0
2025-06-01,L09,3,40,0,2,0
2025-07-01,L09,3,38,0,1,0
2025-08-01,L09,3,37,0,2,0
2025-09-01,L09,3,35,0,5,2
2025-10-01,L09,3,32,0,3,0
2025-11-01,L09,3,29,0,0,0
2025-12-01,L09,3,29,0,2,0
2021-01-01,L09,4,54,0,2,0
2021-02-01,L09,4,52,0,3,0
2021-03-01,L09,4,49,0,8,0
2021-04-01,L09,4,41,0,5,0
2021-05-01,L09,4,36,0,3,0
2021-06-01,L09,4,33,0,4,0
2021-07-01,L09,4,29,0,5,0
2021-08-01,L09,4,24,0,2,0
2021-09-01,L09,4,22,0,4,-4
2021-10-01,L09,4,14,0,5,0
2021-11-01,L09,4,9,45,1,0
2021-12-01,L09,4,53,0,2,0
2022-01-01,L09,4,51,0,4,0
2022-02-01,L09,4,47,0,3,0
2022-03-01,L09,4,44,0,6,0
2022-04-01,L09,4,38,0,3,0
2022-05-01,L09,4,35,0,3,0
2022-06-01,L09,4,32,0,4,0
2022-07-01,L09,4,28,0,4,0
2022-08-01,L09,4,24,0,6,0
2022-09-01,L09,4,18,0,5,-2
2022-10-01,L09,4,11,0,3,0
2022-11-01,L09,4,8,46,2,0
2022-12-01,L09,4,52,0,1,-1
2023-01-01,L09,4,50,0,0,-3
2023-02-01,L09,4,47,0,0,0
2023-03-01,L09,4,47,0,1,-2
2023-04-01,L09,4,44,0,2,0
2023-05-01,L09,4,42,0,1,-3
2023-06-01,L09,4,38,0,1,1
2023-07-01,L09,4,38,0,2,0
2023-08-01,L09,4,36,0,1,0
2023-09-01,L09,4,35,0,0,0
2023-10-01,L09,4,35,0,1,0
2023-11-01,L09,4,34,0,0,-1
2023-12-01,L09,4,33,0,3,0
2024-01-01,L09,4,30,0,2,0
2024-02-01,L09,4,28,0,4,-1
2024-03-01,L09,4,23,0,4,0
2024-04-01,L09,4,19,0,3,0
2024-05-01,L09,4,16,0,1,0
2024-06-01,L09,4,15,0,2,0
2024-07-01,L09,4,13,0,0,0
2024-08-01,L09,4,13,0,2,0
2024-09-01,L09,4,11,0,2,0
2024-10-01,L09,4,9,45,3,0
2024-11-01,L09,4,51,0,2,0
2024-12-01,L09,4,49,0,0,0
2025-01-01,L09,4,49,0,4,0
2025-02-01,L09,4,45,0,4,0
2025-03-01,L09,4,41,0,3,0
2025-04-01,L09,4,38,0,2,0
2025-05-01,L09,4,36,0,3,0
2025-06-01,L09,4,33,0,4,0
2025-07-01,L09,4,29,0,4,0
2025-08-01,L09,4,25,0,3,0
2025-09-01,L09,4,22,0,5,0
2025-10-01,L09,4,17,0,2,0
2025-11-01,L09,4,15,0,4,0
2025-12-01,L09,4,11,0,7,0
2021-01-01,L09,5,45,0,1,0
2021-02-01,L09,5,44,0,2,0
2021-03-01,L09,5,42,0,3,-2
2021-04-01,L09,5,37,0,7,0
2021-05-01,L09,5,30,0,5,-3
2021-06-01,L09,5,22,0,4,0
2021-07-01,L09,5,18,0,4,0
2021-08-01,L09,5,14,0,7,0
2021-09-01,L09,5,7,38,4,0
2021-10-01,L09,5,41,0,1,0
2021-11-01,L09,5,40,0,2,-3
2021-12-01,L09,5,35,0,3,0
2022-01-01,L09,5,32,0,2,0
2022-02-01,L09,5,30,0,2,0
2022-03-01,L09,5,28,0,5,0
2022-04-01,L09,5,23,0,3,-5
2022-05-01,L09,5,15,0,5,0
2022-06-01,L09,5,10,0,6,0
2022-07-01,L09,5,4,41,5,-1
2022-08-01,L09,5,39,0,3,0
2022-09-01,L09,5,36,0,7,0
2022-10-01,L09,5,29,0,0,0
2022-11-01,L09,5,29,0,2,-3
2022-12-01,L09,5,24,0,5,0
2023-01-01,L09,5,19,0,3,0
2023-02-01,L09,5,16,0,1,0
2023-03-01,L09,5,15,0,2,-5
2023-04-01,L09,5,8,37,3,0
2023-05-01,L09,5,42,0,0,0
2023-06-01,L09,5,42,0,4,0
2023-07-01,L09,5,38,0,1,0
2023-08-01,L09,5,37,0,1,-3
2023-09-01,L09,5,33,0,0,0
2023-10-01,L09,5,33,0,1,0
2023-11-01,L09,5,32,0,1,-1
2023-12-01,L09,5,30,0,2,0
2024-01-01,L09,5,28,0,5,-3
2024-02-01,L09,5,20,0,2,0
2024-03-01,L09,5,18,0,3,0
2024-04-01,L09,5,15,0,4,0
2024-05-01,L09,5,11,0,1,0
2024-06-01,L09,5,10,0,2,0
2024-07-01,L09,5,8,37,3,0
2024-08-01,L09,5,42,0,2,0
2024-09-01,L09,5,40,0,2,0
2024-10-01,L09,5,38,0,5,0
2024-11-01,L09,5,33,0,2,-4
2024-12-01,L09,5,27,0,2,0
2025-01-01,L09,5,25,0,2,0
2025-02-01,L09,5,23,0,2,0
2025-03-01,L09,5,21,0,6,0
2025-04-01,L09,5,15,0,4,0
2025-05-01,L09,5,11,0,0,0
2025-06-01,L09,5,11,0,3,0
2025-07-01,L09,5,8,37,5,0
2025-08-01,L09,5,40,0,2,0
2025-09-01,L09,5,38,0,3,0
2025-10-01,L09,5,35,0,3,-2
2025-11-01,L09,5,30,0,7,0
2025-12-01,L09,5,23,0,7,0
2021-01-01,L09,6,79,0,1,0
2021-02-01,L09,6,78,0,2,0
2021-03-01,L09,6,76,0,4,0
2021-04-01,L09,6,72,0,6,-3
2021-05-01,L09,6,63,0,5,0
2021-06-01,L09,6,58,0,3,0
2021-07-01,L09,6,55,0,4,0
2021-08-01,L09,6,51,0,2,0
2021-09-01,L09,6,49,0,5,0
2021-10-01,L09,6,44,0,1,-1
2021-11-01,L09,6,42,0,3,0
2021-12-01,L09,6,39,0,1,0
2022-01-01,L09,6,38,0,3,0
2022-02-01,L09,6,35,0,1,0
2022-03-01,L09,6,34,0,7,0
2022-04-01,L09,6,27,0,6,0
2022-05-01,L09,6,21,0,9,0
2022-06-01,L09,6,12,67,5,0
2022-07-01,L09,6,74,0,7,0
2022-08-01,L09,6,67,0,4,0
2022-09-01,L09,6,63,0,4,-1
2022-10-01,L09,6,58,0,3,0
2022-11-01,L09,6,55,0,2,0
